geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7106687 40.4723365),,,pharmacy,,pharmacy,,,Calle de Ribadavia,9,28029,,,,-3.7106687,40.4723365,-413072,4505380,,449
POINT (-3.7094244 40.4114612),Evo Banco,,bank,,,,,,,,,,,-3.7094244,40.4114612,-412933,4498604,evo banco,1179
POINT (-3.7101786 40.4116487),El Viajero,,restaurant,,,,,Plaza de la Cebada,11,28005,,,,-3.7101786,40.4116487,-413017,4498625,el viajero,1179
POINT (-3.7105359 40.4118381),Pez Tortilla,,pub,,,,,Calle de la Cava Baja,42,28005,,,local;spanish,-3.7105359,40.4118381,-413057,4498646,pez tortilla,1179
POINT (-3.7103837 40.41178),La Tomasa,,pub,,,,,,,,,,,-3.7103837,40.41178,-413040,4498639,la tomasa,1179
POINT (-3.7106292 40.4118652),El Bonanno,,pub,,,,,Plaza del Humilladero,4,28005,,,,-3.7106292,40.4118652,-413067,4498649,el bonanno,1179
POINT (-3.7105933 40.412068),Que trabaje Rita,,restaurant,,,,,,,,,,,-3.7105933,40.412068,-413063,4498671,que trabaje rita,1179
POINT (-3.7109337 40.4118925),Cervecería San Andrés,,pub,,,,,,,,,,,-3.7109337,40.4118925,-413101,4498652,cervecería san andrés,1179
POINT (-3.6966965 40.4109882),Gujarat,,pub,,,,,,,,,,,-3.6966965,40.4109882,-411516,4498551,gujarat,1132
POINT (-3.6967784 40.4110395),Alcampo,supermarket,,,,,,,,,Alcampo,,,-3.6967784,40.4110395,-411525,4498557,alcampo,1132
POINT (-3.6968537 40.4110728),,variety_store,,,,,,,,,,,,-3.6968537,40.4110728,-411534,4498561,,1132
POINT (-3.6938445 40.4126615),,kiosk,,,,,,,,,,,,-3.6938445,40.4126615,-411199,4498737,,1072
POINT (-3.6939658 40.4122937),El Fogón Verde,,restaurant,,,,,Calle de la Alameda,4,28014,,,spanish,-3.6939658,40.4122937,-411212,4498697,el fogón verde,1072
POINT (-3.7085285 40.416073),Velicia,,bar,,,,,Calle Mayor,42,28013,,,,-3.7085285,40.416073,-412833,4499117,velicia,1225
POINT (-3.7081195 40.4160241),Santander,,atm,,,,,,,,Banco Santander,Banco Santander,,-3.7081195,40.4160241,-412788,4499112,santander,1225
POINT (-3.7080551 40.4191426),,greengrocer,,,,,,,,,,,,-3.7080551,40.4191426,-412781,4499459,,1265
POINT (-3.7082433 40.4186643),Taberna de los Ángeles,,restaurant,,,,,Costanilla de los Ángeles,8,28013,,,,-3.7082433,40.4186643,-412802,4499406,taberna de los ángeles,1265
POINT (-3.7039069 40.4191018),,,bar,,,,,,,,,,,-3.7039069,40.4191018,-412319,4499454,,1156
POINT (-3.7040573 40.4193117),,,pub,,,,,,,,,,,-3.7040573,40.4193117,-412336,4499478,,1156
POINT (-3.7043567 40.4192335),Hotel II Castillas,,,hotel,,,,Calle Abada,8,28013,,,,-3.7043567,40.4192335,-412369,4499469,hotel ii castillas,1156
POINT (-3.6345377 40.443889),Matsuri,,restaurant,,,,,Calle López de Aranda,38,,,,asian,-3.6345377,40.443889,-404597,4502214,matsuri,276
POINT (-3.6344424 40.4439935),Unus,,restaurant,,,,,,,,,,,-3.6344424,40.4439935,-404586,4502225,unus,276
POINT (-3.6343156 40.4440493),Carlos,,restaurant,,,,,,,,,,,-3.6343156,40.4440493,-404572,4502232,carlos,276
POINT (-3.6341149 40.4441386),El Ratito,,restaurant,,,,,,,,,,,-3.6341149,40.4441386,-404550,4502242,el ratito,276
POINT (-3.6341303 40.4447687),La Plaza de DIA,supermarket,,,,,,,,,La Plaza de DIA,,,-3.6341303,40.4447687,-404551,4502312,la plaza de dia,276
POINT (-3.6346069 40.4445466),Eu Mundo,,restaurant,,,,,,,,,,,-3.6346069,40.4445466,-404604,4502287,eu mundo,276
POINT (-3.6350701 40.4445265),Caixabank,,bank,,,,,,,,Caixabank,,,-3.6350701,40.4445265,-404656,4502285,caixabank,276
POINT (-3.635335 40.4448785),Casa Tampico,,restaurant,,,,,,,,,,,-3.635335,40.4448785,-404685,4502324,casa tampico,276
POINT (-3.6344015 40.4454246),,,pharmacy,,pharmacy,,,Calle de Tumaco,20,28027,,,,-3.6344015,40.4454246,-404582,4502385,,276
POINT (-3.7088661 40.4778026),,,pharmacy,,pharmacy,,,Plaza de Verín,3,28029,,,,-3.7088661,40.4778026,-412871,4505989,,468
POINT (-3.6709914 40.5081627),Taberna La Bonica,,restaurant,,,,,,,,,,,-3.6709914,40.5081627,-408655,4509369,taberna la bonica,145
POINT (-3.6921875 40.3727453),Centro Privado de Educación Infantil y Primaria San Fermín,,school,,,,,Calle de la Estafeta,17,28041,,,,-3.6921875,40.3727453,-411014,4494294,centro privado de educación infantil y primaria san fermín,116
POINT (-3.7073252 40.3481158),Centro Privado de Formación Profesional Específica Hease,,school,,,,,Calle de la Plata,6,28021,,,,-3.7073252,40.3481158,-412699,4491552,centro privado de formación profesional específica hease,131
POINT (-3.6928051 40.3733742),Escuela Infantil San Fermín,,school,,,,,Calle de la Estafeta,14,28041,,Comunidad de Madrid,,-3.6928051,40.3733742,-411083,4494364,escuela infantil san fermín,116
POINT (-3.692058 40.3716401),Escuela Municipal de Educación de Personas Adultas Escuela Municipal de Adultos Usera,,school,,,,,Calle de la Estafeta,33,28041,,,,-3.692058,40.3716401,-411000,4494171,escuela municipal de educación de personas adultas escuela municipal de adultos usera,116
POINT (-3.7088484 40.3442835),Academia Triunfo IV,,school,,,,,Calle de Gregorio Ortiz,19,28021,,,,-3.7088484,40.3442835,-412869,4491126,academia triunfo iv,131
POINT (-3.6869808 40.4666366),Farmacia Lda. A. Abeger,,pharmacy,,pharmacy,,,Calle de Mateo Inurria,9,28036,,,,-3.6869808,40.4666366,-410435,4504746,farmacia lda. a. abeger,677
POINT (-3.685306 40.4519724),,,post_box,,,,,,,,Correos,Correos,,-3.685306,40.4519724,-410248,4503114,,607
POINT (-3.6853594 40.4520557),,,pharmacy,,pharmacy,,,Glorieta de los Sagrados Corazones,4,28036,,,,-3.6853594,40.4520557,-410254,4503123,,607
POINT (-3.7078934 40.4037012),Ahorramás,supermarket,,,,,,,,,Ahorramás,,,-3.7078934,40.4037012,-412763,4497740,ahorramás,975
POINT (-3.6711726 40.5082246),The Chatter Café,,cafe,,,,,,,,,,,-3.6711726,40.5082246,-408675,4509376,the chatter café,145
POINT (-3.6712871 40.5078343),Ahorramás,supermarket,,,,,,Avenida Camino de Santiago,58,28050,Ahorramás,,,-3.6712871,40.5078343,-408688,4509332,ahorramás,145
POINT (-3.6957653 40.4267323),Cacao Sampaka,chocolate,,,,,,,,,,,,-3.6957653,40.4267323,-411413,4500304,cacao sampaka,1087
POINT (-3.6992792 40.4151898),El Tronco,,restaurant,,,,,Calle de Manuel Fernández y González,15,28014,,,regional,-3.6992792,40.4151898,-411804,4499019,el tronco,1214
POINT (-3.70869 40.4217768),Teatro Lope de Vega,,theatre,,,,,Gran Vía,57,,,,,-3.70869,40.4217768,-412851,4499752,teatro lope de vega,1257
POINT (-3.7292158 40.43983),Bokado,,restaurant,,,,,Avenida Juan de Herrera,2,,,,,-3.7292158,40.43983,-415136,4501762,bokado,87
POINT (-3.6992261 40.415143),El Lacón,,restaurant,,,,,Calle de Manuel Fernández y González,8,28014,,,spanish,-3.6992261,40.415143,-411798,4499014,el lacón,1214
POINT (-3.6968 40.450595),Simply City,convenience,,,,,,Calle de Edgar Neville,29,28020,Simply City,,,-3.6968,40.450595,-411528,4502960,simply city,739
POINT (-3.7062622 40.4046876),Mercadona,supermarket,,,,,,,,,Mercadona,,,-3.7062622,40.4046876,-412581,4497850,mercadona,975
POINT (-3.7103494 40.4117958),,,pharmacy,,pharmacy,,,Calle de la Cava Baja,47,28005,,,,-3.7103494,40.4117958,-413036,4498641,,1179
POINT (-3.6962385 40.4266136),100 Montaditos,,restaurant,,,,,,,,100 Montaditos,,sandwich,-3.6962385,40.4266136,-411465,4500291,100 montaditos,1087
POINT (-3.6962852 40.4262381),Da Gavino,,restaurant,,,,,Calle de Santa Teresa,1,,,,,-3.6962852,40.4262381,-411470,4500249,da gavino,1087
POINT (-3.6954532 40.4265861),Art contemporain,,arts_centre,,,,,,,,,,,-3.6954532,40.4265861,-411378,4500288,art contemporain,1087
POINT (-3.6965448 40.4262386),Paradox libros,books,,,,,,,,28004,,,,-3.6965448,40.4262386,-411499,4500249,paradox libros,1087
POINT (-3.6961276 40.4267584),Domino's,,fast_food,,,,,,,,Domino's,,pizza,-3.6961276,40.4267584,-411453,4500307,domino's,1087
POINT (-3.6955608 40.426637),Casa Orellana,,restaurant,,,,,,,,,,,-3.6955608,40.426637,-411390,4500293,casa orellana,1087
POINT (-3.6964188 40.4261592),Osom Coffee Atelier,,restaurant,,,,,Calle de Santa Teresa,2,28004,,,,-3.6964188,40.4261592,-411485,4500240,osom coffee atelier,1087
POINT (-3.6961684 40.4267047),Paris Avenue,,restaurant,,,,,Plaza de Santa Bárbara,9,28004,,,,-3.6961684,40.4267047,-411457,4500301,paris avenue,1087
POINT (-3.696332 40.4260969),Meat,,fast_food,,,,,Calle de Santa Teresa,4,28004,,,burger,-3.696332,40.4260969,-411476,4500233,meat,1087
POINT (-3.6960433 40.4268694),Santa Bárbara,,cafe,,,,,,,,,,,-3.6960433,40.4268694,-411444,4500319,santa bárbara,1087
POINT (-3.6946869 40.4256989),mint&rose.,clothes,,,,,,,,,,,,-3.6946869,40.4256989,-411293,4500189,mint&rose.,1099
POINT (-3.6948018 40.4252916),La botica de Argensola,,pharmacy,,pharmacy,,,Calle de Argensola,12,28004,,,,-3.6948018,40.4252916,-411305,4500143,la botica de argensola,1099
POINT (-3.6947144 40.425659),Calicanto,,restaurant,,,,,Calle de Argensola,15,28004,,,,-3.6947144,40.425659,-411296,4500184,calicanto,1099
POINT (-3.6946446 40.4255234),Belén Y,clothes,,,,,,Calle de Argensola,18,28004,,,,-3.6946446,40.4255234,-411288,4500169,belén y,1099
POINT (-3.6946626 40.4254888),almamater/almapater,clothes,,,,,,Calle de Argensola,16,,,,,-3.6946626,40.4254888,-411290,4500165,almamater/almapater,1099
POINT (-3.709298 40.4114564),,tobacco,,,,,,,,,,,,-3.709298,40.4114564,-412919,4498603,,1179
POINT (-3.7091871 40.412118),Taberna Matritum,,restaurant,,,,,Calle de la Cava Alta,17,28005,,,regional,-3.7091871,40.412118,-412907,4498677,taberna matritum,1179
POINT (-3.7100383 40.4115649),Alimentación,convenience,,,,,,,,,,,,-3.7100383,40.4115649,-413001,4498615,alimentación,1179
POINT (-3.709854 40.411475),Tapioca,,restaurant,,,,,Plaza de la Cebada,9,28005,,,pizza,-3.709854,40.411475,-412981,4498605,tapioca,1179
POINT (-3.7092521 40.4120926),Tierras Polares,travel_agency,,,,,,,,,,,,-3.7092521,40.4120926,-412914,4498674,tierras polares,1179
POINT (-3.7095573 40.4114642),Lagur,clothes,,,,,,,,,,,,-3.7095573,40.4114642,-412948,4498604,lagur,1179
POINT (-3.7097257 40.411489),Unicaja Banco,,bank,,,,,,,,Unicaja Banco,,,-3.7097257,40.411489,-412967,4498607,unicaja banco,1179
POINT (-3.7101204 40.411605),Super Euro,variety_store,,,,,,,,,,,,-3.7101204,40.411605,-413011,4498620,super euro,1179
POINT (-3.7099207 40.4115097),La extremeña,,bar,,,,,,,,,,,-3.7099207,40.4115097,-412988,4498609,la extremeña,1179
POINT (-3.6902887 40.4277291),Sagardi,,restaurant,,,,,Paseo de la Castellana,13,28046,,,regional,-3.6902887,40.4277291,-410803,4500415,sagardi,712
POINT (-3.6958063 40.4261623),Black Cherry,clothes,,,,,,Calle de Campoamor,9,28004,,,,-3.6958063,40.4261623,-411417,4500240,black cherry,1087
POINT (-3.6959294 40.4260145),,,pharmacy,,pharmacy,,,Calle de Santa Teresa,3,28004,,,,-3.6959294,40.4260145,-411431,4500224,,1087
POINT (-3.6955877 40.4264247),Jepa,clothes,,,,,,,,,,,,-3.6955877,40.4264247,-411393,4500270,jepa,1087
POINT (-3.6956692 40.4263268),Mad Grill,,restaurant,,,,,Calle de Campoamor,13,28004,,,burger,-3.6956692,40.4263268,-411402,4500259,mad grill,1087
POINT (-3.6956282 40.4260706),Cherokee,,bar,,,,,Calle de Campoamor,12,28004,,,,-3.6956282,40.4260706,-411397,4500230,cherokee,1087
POINT (-3.6944773 40.4259807),Estetica Natura,beauty,,,,,,Calle de Argensola,21,28004,,,,-3.6944773,40.4259807,-411269,4500220,estetica natura,1099
POINT (-3.7532978 40.4063709),"Boutique del Pan ""El Batán""",bakery,,,,,,,,,,,,-3.7532978,40.4063709,-417817,4498037,"boutique del pan ""el batán""",457
POINT (-3.7038683 40.4484601),,kiosk,,,,,,Calle de Bravo Murillo,,,,,,-3.7038683,40.4484601,-412315,4502723,,933
POINT (-3.7076566 40.4295024),Fotocopias Planos Papelería,copyshop,,,,,,Calle del Acuerdo,34,,,,,-3.7076566,40.4295024,-412736,4500612,fotocopias planos papelería,1102
POINT (-3.7079627 40.4289478),Herbolario Santa Ana,herbalist,,,,,,Calle del Acuerdo,31,,,,,-3.7079627,40.4289478,-412770,4500550,herbolario santa ana,1102
POINT (-3.7079437 40.4290586),,convenience,,,,,,Calle del Acuerdo,33,,,,,-3.7079437,40.4290586,-412768,4500563,,1102
POINT (-3.7079542 40.4289972),Fisioterapia y Osteopatía,massage,,,physiotherapist,,,Calle del Acuerdo,33,,,,,-3.7079542,40.4289972,-412769,4500556,fisioterapia y osteopatía,1102
POINT (-3.7083499 40.4296937),Sprint,convenience,,,,,,,,,,,,-3.7083499,40.4296937,-412814,4500634,sprint,1102
POINT (-3.7081811 40.4296802),SmyCenter,,dentist,,dentist,,,Calle de Alberto Aguilera,7,28015,,,,-3.7081811,40.4296802,-412795,4500632,smycenter,1102
POINT (-3.7324583 40.4123403),,,pharmacy,,pharmacy,,,Paseo de Extremadura,92,28011,,,,-3.7324583,40.4123403,-415497,4498702,,452
POINT (-3.7539051 40.4052522),Hola SuperBazar,convenience,,,,,,,,,,,,-3.7539051,40.4052522,-417885,4497913,hola superbazar,457
POINT (-3.7522988 40.4072034),Jardín de Oriente,,restaurant,,,,,,,,,,asian,-3.7522988,40.4072034,-417706,4498130,jardín de oriente,457
POINT (-3.7544 40.4043018),Bar Gero,,pub,,,,,,,,,,,-3.7544,40.4043018,-417940,4497807,bar gero,457
POINT (-3.7535603 40.4056093),,bakery,,,,,,,,,,,,-3.7535603,40.4056093,-417846,4497952,,457
POINT (-3.7537036 40.4058297),Cervecería Nabor,,pub,,,,,,,,,,,-3.7537036,40.4058297,-417862,4497977,cervecería nabor,457
POINT (-3.753141 40.4058561),Dia,supermarket,,,,,,,,,Dia,,,-3.753141,40.4058561,-417800,4497980,dia,457
POINT (-3.7540876 40.4044604),,tobacco,,,,,,,,,,Tabacos,,-3.7540876,40.4044604,-417905,4497825,,457
POINT (-3.7545186 40.4044832),Centro Médico Estético Andrea Rodríguez,,clinic,,clinic,,,,,,,,,-3.7545186,40.4044832,-417953,4497827,centro médico estético andrea rodríguez,457
POINT (-3.7537294 40.4061352),Centro Odontológico de Batán,,dentist,,dentist,,,,,,,,,-3.7537294,40.4061352,-417865,4498011,centro odontológico de batán,457
POINT (-3.7530861 40.4056249),ONCE,lottery,,,,,,,,,ONCE,,,-3.7530861,40.4056249,-417794,4497954,once,457
POINT (-3.7542121 40.4046623),Mercadito Batán,greengrocer,,,,,,,,,,,,-3.7542121,40.4046623,-417919,4497847,mercadito batán,457
POINT (-3.7532282 40.4059449),Clínica dental Dr. M Carbajal,,dentist,,dentist,,,,,,,,,-3.7532282,40.4059449,-417809,4497990,clínica dental dr. m carbajal,457
POINT (-3.7525165 40.4067261),Bodega Álvaro,alcohol,,,,,,,,,,,,-3.7525165,40.4067261,-417730,4498077,bodega álvaro,457
POINT (-3.7530135 40.4066957),El rincón de Jessy,,pub,,,,,,,,,,,-3.7530135,40.4066957,-417785,4498073,el rincón de jessy,457
POINT (-3.7525413 40.4069063),Peluquería Izara,hairdresser,,,,,,,,,,,,-3.7525413,40.4069063,-417733,4498097,peluquería izara,457
POINT (-3.7533631 40.4066851),El Chollo de Batán,variety_store,,,,,,,,,,,,-3.7533631,40.4066851,-417824,4498072,el chollo de batán,457
POINT (-3.7535934 40.4056609),Pescadería Rías Gallegas,seafood,,,,,,,,,,,,-3.7535934,40.4056609,-417850,4497958,pescadería rías gallegas,457
POINT (-3.7526073 40.4068698),,kiosk,,,,,,,,,,Tabacos,,-3.7526073,40.4068698,-417740,4498093,,457
POINT (-3.7518516 40.4073511),Alimentación y Bazar,convenience,,,,,,,,,,,,-3.7518516,40.4073511,-417656,4498146,alimentación y bazar,457
POINT (-3.7316256 40.4126769),Alimentación La Montañesa,convenience,,,,,,,,,,,,-3.7316256,40.4126769,-415405,4498739,alimentación la montañesa,452
POINT (-3.7324522 40.4123798),Bar Cervecería,,pub,,,,,,,,,,,-3.7324522,40.4123798,-415497,4498706,bar cervecería,452
POINT (-3.7317759 40.4123106),Caixabank,,bank,,,,,,,,Caixabank,Caixabank,,-3.7317759,40.4123106,-415421,4498698,caixabank,452
POINT (-3.7319499 40.4121851),Cajamar,,bank,,,,,Paseo de Extremadura,65,,Cajamar,,,-3.7319499,40.4121851,-415441,4498684,cajamar,452
POINT (-3.7317327 40.4126411),Europa Autoservivio Frutas y verduras,greengrocer,,,,,,,,,,,,-3.7317327,40.4126411,-415416,4498735,europa autoservivio frutas y verduras,452
POINT (-3.7318807 40.4126053),Galería Santander,furniture,,,,,,,,,,,,-3.7318807,40.4126053,-415433,4498731,galería santander,452
POINT (-3.7322019 40.4120929),Gilgo,perfumery,,,,,,,,,,,,-3.7322019,40.4120929,-415469,4498674,gilgo,452
POINT (-3.731765 40.4119795),Herbolario Aurora,herbalist,,,,,,,,,,,,-3.731765,40.4119795,-415420,4498662,herbolario aurora,452
POINT (-3.7322905 40.4124339),Lina Marchena,hairdresser,,,,,,,,,,,,-3.7322905,40.4124339,-415479,4498712,lina marchena,452
POINT (-3.7314331 40.4123885),Banco Santander,,bank,,,,,,,,Banco Santander,Santander,,-3.7314331,40.4123885,-415383,4498707,banco santander,452
POINT (-3.732023 40.4125432),Stylo,shoes,,,,,,,,,,,,-3.732023,40.4125432,-415449,4498724,stylo,452
POINT (-3.7321487 40.4125002),Vodafone,mobile_phone,,,,,,,,,Vodafone,,,-3.7321487,40.4125002,-415463,4498720,vodafone,452
POINT (-3.7320449 40.4121373),,kiosk,,,,,,,,,,,,-3.7320449,40.4121373,-415451,4498679,,452
POINT (-3.7537771 40.4062167),Carnicería Narcea,butcher,,,,,,,,,,,,-3.7537771,40.4062167,-417870,4498020,carnicería narcea,457
POINT (-3.6130348 40.3707883),Xing,,restaurant,,,,,Avenida Ensanche de Vallecas,9,28051,,,,-3.6130348,40.3707883,-402203,4494076,xing,71
POINT (-3.6121418 40.3703509),Nueva York,,restaurant,,,,,,,,,,,-3.6121418,40.3703509,-402104,4494027,nueva york,71
POINT (-3.611938 40.3702508),,convenience,,,,,,,,,,,,-3.611938,40.3702508,-402081,4494016,,71
POINT (-3.6128846 40.3707087),BBVA,,bank,,,,,,,,BBVA,BBVA,,-3.6128846,40.3707087,-402186,4494067,bbva,71
POINT (-3.6127344 40.3706331),El Ensanche,,restaurant,,,,,,,,,,,-3.6127344,40.3706331,-402170,4494059,el ensanche,71
POINT (-3.753911 40.4057769),Batan Döner Kebap,,fast_food,,,,,,,,,,kebab,-3.753911,40.4057769,-417885,4497971,batan döner kebap,457
POINT (-3.7103543 40.4117268),Simma,,,,,estate_agent,,,,,,,,-3.7103543,40.4117268,-413037,4498633,simma,1179
POINT (-3.709992 40.4115497),Taberna La Buha,,bar,,,,,Plaza de la Cebada,10,28005,,,,-3.709992,40.4115497,-412996,4498614,taberna la buha,1179
POINT (-3.6954479 40.4219586),,,taxi,,,,,Calle de Prim,,,,Ayuntamiento de Madrid,,-3.6954479,40.4219586,-411377,4499772,,1183
POINT (-3.7041373 40.4200117),Oysho,clothes,,,,,,,,,Oysho,,,-3.7041373,40.4200117,-412345,4499556,oysho,1156
POINT (-3.6354234 40.3768582),Centro de Tratamiento Automatizado,,post_office,,,,,Camino de las Hormigueras,169,28031,Correos,Correos,,-3.6354234,40.3768582,-404695,4494752,centro de tratamiento automatizado,61
POINT (-3.7020813 40.4198737),Bershka,clothes,,,,,,,,,Bershka,,,-3.7020813,40.4198737,-412116,4499540,bershka,1157
POINT (-3.7538757 40.4063676),Dursucar,car_repair,,,,,,,,,,,,-3.7538757,40.4063676,-417881,4498037,dursucar,457
POINT (-3.7539588 40.4063868),Vakauto,car_repair,,,,,,,,,,,,-3.7539588,40.4063868,-417891,4498039,vakauto,457
POINT (-3.6966342 40.4262987),Bulevar,,bar,,,,,Calle de Santa Teresa,2,28004,,,,-3.6966342,40.4262987,-411509,4500256,bulevar,1087
POINT (-3.6903528 40.4281119),Enso Sushi,,restaurant,,,,,Paseo de la Castellana,15,,,,japanese,-3.6903528,40.4281119,-410810,4500457,enso sushi,712
POINT (-3.7109461 40.4116416),La Muralla,,restaurant,,,,,,,,,,,-3.7109461,40.4116416,-413103,4498624,la muralla,1179
POINT (-3.710589 40.411831),La Potente,,restaurant,,,,,Calle de la Cava Baja,42,28005,,,,-3.710589,40.411831,-413063,4498645,la potente,1179
POINT (-3.6958126 40.4218358),PrimaPrix,supermarket,,,,,,Calle del Barquillo,17,,,,,-3.6958126,40.4218358,-411418,4499759,primaprix,1183
POINT (-3.6955709 40.4218481),Rocafría,,restaurant,,,,,,,,,,,-3.6955709,40.4218481,-411391,4499760,rocafría,1183
POINT (-3.6938294 40.4122452),Losada,stationery,,,,,,,,,,,,-3.6938294,40.4122452,-411197,4498691,losada,1072
POINT (-3.6344722 40.4453972),Lego,toys,,,,,,,,,Lego,,,-3.6344722,40.4453972,-404589,4502382,lego,276
POINT (-3.7075095 40.4037901),Caixabank,,bank,,,,,,,,Caixabank,,,-3.7075095,40.4037901,-412720,4497750,caixabank,975
POINT (-3.7057353 40.4921672),BBVA,,bank,,,,,Calle de Nuria,30,28034,BBVA,BBVA,,-3.7057353,40.4921672,-412522,4507588,bbva,158
POINT (-3.7066776 40.4923),Banco Santander,,bank,,,,,Calle de Nuria,57,28034,Banco Santander,Santander,,-3.7066776,40.4923,-412627,4507603,banco santander,158
POINT (-3.7058181 40.4918314),Lazcano,,restaurant,,,,,Calle de Nuria,51,28034,,,,-3.7058181,40.4918314,-412532,4507551,lazcano,158
POINT (-3.7045768 40.4917368),Porche de Lazcano,,restaurant,,,,,Calle de Nuria,26,28034,,,,-3.7045768,40.4917368,-412393,4507540,porche de lazcano,158
POINT (-3.7071041 40.4050311),Kibo,hairdresser,,,,,,,,,,,,-3.7071041,40.4050311,-412675,4497888,kibo,975
POINT (-3.7072534 40.4035482),Chocolates Valor,,cafe,,,,,,,,,,,-3.7072534,40.4035482,-412691,4497723,chocolates valor,975
POINT (-3.6119759 40.3721055),Bar de copas La EGB,,bar,,,,,Avenida de La Gavia,35,28051,,,,-3.6119759,40.3721055,-402085,4494223,bar de copas la egb,71
POINT (-3.6937533 40.4122031),Doctor Fernando Caudevilla,,doctors,,doctor,,,Calle de la Alameda,3,28014,,,,-3.6937533,40.4122031,-411189,4498686,doctor fernando caudevilla,1072
POINT (-3.6991697 40.4151932),Indian Spice,,restaurant,,,,,Calle de Manuel Fernández y González,17,28014,,,indian,-3.6991697,40.4151932,-411792,4499019,indian spice,1214
POINT (-3.6992841 40.4598967),Cervecería Murillo,,pub,,,,,Calle de Bravo Murillo,271,28039,,,,-3.6992841,40.4598967,-411804,4503996,cervecería murillo,920
POINT (-3.6992188 40.4598799),,newsagent,,,,,,,,,,,,-3.6992188,40.4598799,-411797,4503994,,920
POINT (-3.7095978 40.3950305),Granier,bakery,,,,,,,,,Granier,,,-3.7095978,40.3950305,-412952,4496775,granier,569
POINT (-3.6941561 40.4125483),"Radisson Blu Hotel, Madrid Prado",,,hotel,,,,Calle de Moratín,52,28014,Radisson Blu,,,-3.6941561,40.4125483,-411233,4498725,"radisson blu hotel, madrid prado",1072
POINT (-3.7110999 40.3450858),The Velery Bar,,fast_food,,,,,Calle de Villastar,,,,,american,-3.7110999,40.3450858,-413120,4491215,the velery bar,131
POINT (-3.7110895 40.3451844),Confecciones Yuste,clothes,,,,,,,,,,,,-3.7110895,40.3451844,-413118,4491226,confecciones yuste,131
POINT (-3.7126087 40.3450011),Muebles y persianas,window_blind,,,,,,,,,,,,-3.7126087,40.3450011,-413288,4491206,muebles y persianas,131
POINT (-3.7118582 40.3451568),Pasayma,doityourself,,,,,,,,,,,,-3.7118582,40.3451568,-413204,4491223,pasayma,131
POINT (-3.7111118 40.3453327),Jessica,hairdresser,,,,,,,,,,,,-3.7111118,40.3453327,-413121,4491242,jessica,131
POINT (-3.7111248 40.345385),,convenience,,,,,,,,,,,,-3.7111248,40.345385,-413122,4491248,,131
POINT (-3.7105235 40.3457847),Ahorramás,supermarket,,,,,,,,,Ahorramás,,,-3.7105235,40.3457847,-413055,4491293,ahorramás,131
POINT (-3.7092853 40.346293),BBVA,,bank,,,,,Paseo de Alberto Palacios,1,,BBVA,BBVA,,-3.7092853,40.346293,-412918,4491349,bbva,131
POINT (-3.7110891 40.3459366),GAES,hearing_aids,,,,,,,,,GAES,,,-3.7110891,40.3459366,-413118,4491310,gaes,131
POINT (-3.7101874 40.3459442),AXA,,,,,financial_advisor,,,,,,,,-3.7101874,40.3459442,-413018,4491311,axa,131
POINT (-3.7100679 40.3461245),Banco Santander,,bank,,,,,,,,Banco Santander,Santander,,-3.7100679,40.3461245,-413005,4491331,banco santander,131
POINT (-3.7094126 40.3453233),Dental Los Ángeles,,dentist,,dentist,,,,,,,,,-3.7094126,40.3453233,-412932,4491241,dental los ángeles,131
POINT (-3.7111941 40.3456674),El pollito,,restaurant,,,,,,,,,,,-3.7111941,40.3456674,-413130,4491280,el pollito,131
POINT (-3.707455 40.3459983),Icon Madrid,computer,,,,,,,,,,,,-3.707455,40.3459983,-412714,4491317,icon madrid,131
POINT (-3.7071646 40.3463449),,,veterinary,,,,,,,,,,,-3.7071646,40.3463449,-412682,4491355,,131
POINT (-3.7099307 40.3464812),Pétalos Arte Flor,florist,,,,,,,,,,,,-3.7099307,40.3464812,-412989,4491370,pétalos arte flor,131
POINT (-3.7093251 40.3448748),Asador de Enrique,,restaurant,,,,,,,,,,,-3.7093251,40.3448748,-412922,4491191,asador de enrique,131
POINT (-3.7072343 40.3449337),Alain Afflelou,optician,,,,,,,,,,,,-3.7072343,40.3449337,-412689,4491198,alain afflelou,131
POINT (-3.7092396 40.3451183),Vivienda Madrid,,,,,estate_agent,,,,,,,,-3.7092396,40.3451183,-412913,4491219,vivienda madrid,131
POINT (-3.7081303 40.3447822),Pueblos y culturas,books,,,,,,,,,,,,-3.7081303,40.3447822,-412789,4491181,pueblos y culturas,131
POINT (-3.7084408 40.344976),,convenience,,,,,,,,,,,,-3.7084408,40.344976,-412824,4491203,,131
POINT (-3.708069 40.3452166),Paola,hairdresser,,,,,,,,,,,,-3.708069,40.3452166,-412782,4491230,paola,131
POINT (-3.7098866 40.4121108),La Bolita Negra,,pub,,,,,Calle de la Cava Baja,34,28005,,,,-3.7098866,40.4121108,-412985,4498676,la bolita negra,1179
POINT (-3.7057098 40.4218661),Chiang Hu,,restaurant,,,,,Calle de Silva,25,28004,,,chinese,-3.7057098,40.4218661,-412520,4499762,chiang hu,1326
