param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector
Valencia_hdbscan_5_5,172,6,-0.3758319333333333,39.460077133333336,-0.3758097,39.46012245,7.672169999994577e-07,7820473.216839879,0.0003845989784463722,0.0007555748731216285,0.00023993253681447183,0.000361944335806022,Yes,0.5,,0.167,,,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,173,13,-0.3797313153846154,39.4799683153846,-0.3798138,39.480029,1.8713439800002468e-06,6946878.895027244,0.0005146870352843979,0.0011283644012437173,0.0004006453099422248,0.0004322986536145858,Yes,0.154,,0.154,,,0.077,,,,,,0.077,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,174,22,-0.38265100454545453,39.47537821363636,-0.38252379999999997,39.4753813,7.376668549985159e-06,2982376.1025624857,0.000984213252460749,0.0018101224529687315,0.000918838520028647,0.0005938622830059419,Yes,0.273,,,,,,,,,,,,0.227,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,0.045,,0.045,,,,,,,,,,0.136,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,175,7,-0.3769245811049382,39.466568040482585,-0.3769361225006823,39.46658753565175,1.0465525796758405e-07,66886271.5160301,0.00015536029927939549,0.00030956900677745207,5.426919746163293e-05,0.00017624328798210832,Yes,0.143,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,176,6,-0.37310601666666665,39.464621533333336,-0.3731057,39.46466185,2.337851200019466e-07,25664593.195452478,0.00025018860308096807,0.0003932291546400372,0.00022835960250348547,0.00013834893888000483,Yes,0.167,,0.167,,,,,,,,,0.167,0.167,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,177,24,-0.3718876791666667,39.463401575,-0.3719426,39.46327535,2.447954739998938e-06,9804102.832395673,0.0006633694653099308,0.0014672648929396077,0.00029804283665714297,0.000689816609837893,Yes,0.292,0.042,0.042,,,0.042,,,,,,,0.167,,,,,,,0.042,,,,,,,0.083,,,,,,,,,,,,,,,,0.042,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,178,58,-0.3728749913793104,39.46131620862069,-0.37308195,39.46127905,6.1325479599987105e-06,9457732.801817697,0.0010052163148420328,0.0016936824663186963,0.0007567890858376088,0.0007305508987159726,Yes,0.328,0.017,0.034,,,,,0.034,,,,0.017,0.034,0.017,,,,,0.017,0.155,,,,,,,,,,,,,0.017,,,,,,0.017,,,,0.017,,,,,,,,0.017,,0.017,,,,,0.017,,0.121,,,,,,,,0.017,,,,,,,,,,,,0.017,,,,,,0.017,,,,,,,,,0.017,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,179,8,-0.37657609999999997,39.461172912500004,-0.37663009999999997,39.461229349999996,2.6105471999977696e-07,30644916.131019715,0.00021375257927084754,0.00034159656051488754,0.00015930346826104405,0.0001653929293940111,Yes,0.125,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,180,21,-0.3751430285714286,39.46140128095239,-0.3750575,39.4614465,1.8920115699974662e-06,11099297.875872992,0.0005230185809333837,0.0009881850897818596,0.0003865404545363852,0.00042262241914140756,Yes,0.524,,,,,0.048,0.048,,,,,0.048,0.048,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,0.048,,0.048,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,181,9,-0.36668134444444445,39.46682823333334,-0.366639,39.4667225,5.525575200013561e-07,16287897.050026417,0.00035044970959574964,0.000608065221077976,0.0001710351563023165,0.0003352051544291342,Yes,0.556,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,
Valencia_hdbscan_5_5,182,14,-0.3738952422761855,39.475877626174004,-0.3738417,39.47577018209814,1.6065434072905872e-06,8714361.48968474,0.0004915075100624465,0.001105667127887934,0.0002951830139471894,0.00047740368159398004,Yes,0.143,0.071,,,,,,,,,,,,,,,,,,0.214,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,183,7,-0.3739599142857143,39.47186748571429,-0.3738207,39.4720012,7.636256100016278e-07,9166795.754774487,0.000397281388807823,0.0007779324551050942,0.00024326435607950438,0.00035655606823638524,Yes,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,184,10,-0.38135521,39.468429629999996,-0.3813026,39.468504100000004,6.137340800010199e-07,16293701.663077569,0.0003289428606145724,0.0006384239163729748,0.00021367914474744172,0.00030030847490570455,Yes,0.2,,,0.1,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,185,19,-0.36664152631578945,39.469753215789474,-0.3667289,39.4696381,1.5101013399955594e-06,12581937.050698778,0.0005629311460647183,0.0009069478769283291,0.0002901742722138694,0.0005195458799090759,Yes,0.211,,0.105,,,,,0.053,,,0.053,,,,,,,,0.053,0.053,,,,,,,,,,0.053,,,,0.053,,,0.053,,,,0.053,,,,,,,,,,,,,,,,,0.053,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,0.053,,,,,,,,,,,,
Valencia_hdbscan_5_5,186,6,-0.3690930758481097,39.46729734628279,-0.3691227775443291,39.46728435,9.341904359946152e-07,6422673.331708766,0.00041188325259050807,0.0007565590721393742,0.00042008641439220156,0.00022635854986132316,Yes,0.333,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,187,118,-0.3800623932376903,39.4764148158187,-0.38003425,39.476400299999995,1.1244750000002554e-05,10493785.989014713,0.0011465092827747973,0.0020724436667638084,0.0005978516193064428,0.0011334810957937484,Yes,0.322,,0.017,,,,0.008,0.008,,0.017,,0.051,0.059,,,0.008,,,,0.11,,,,,,,,,,0.008,0.008,,,,,0.008,,,0.008,0.025,,,0.034,,,,,,,,,,0.034,,,,,0.017,0.025,0.059,,0.008,0.008,,,,0.008,0.025,,,,,,,,,,0.008,0.008,0.008,,,,,,,,,,,,0.008,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.008,,,,,,,,,,
Valencia_hdbscan_5_5,188,6,-0.3805562333333334,39.47363776666666,-0.38052405,39.473703900000004,1.5522809999781085e-07,38652795.46734526,0.00016916425950337752,0.00036918872168172095,0.00011414252299451589,0.00016224137025330583,Yes,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,189,23,-0.37152521967707874,39.47291914813072,-0.3715398,39.4729456,1.679173479992782e-06,13697214.894138793,0.0006374357732836606,0.0012910451769079915,0.0006768791469588204,0.00023886665736374055,Yes,0.13,,0.043,,,,0.043,,,,,0.043,0.043,,,,,,,0.043,,,,,,,,,0.043,,0.043,,,,,,0.043,,,,,,0.087,,,,,,,,,,0.043,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,190,5,-0.37274542269038,39.471974442935995,-0.3727077,39.4719914,4.528322177021045e-07,11041617.191843113,0.0002826932603662015,0.00048415722993261974,0.00021710330550019837,0.00023795837208257433,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,191,15,-0.3722157466666666,39.47134405333333,-0.3722068,39.4713312,1.0587620799994907e-06,14167488.884761736,0.00039757098403028795,0.0007610363423337946,0.00037639467737410527,0.00024376429562695287,No,0.133,,,,,,,,,,,,0.067,,,,,,,,,,,,,,0.533,0.067,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,192,11,-0.3671026727272727,39.46822854545455,-0.3671808,39.4682301,7.496976000002983e-07,14672582.651986111,0.0003483810882455306,0.0006638761693802325,0.00032047223703582633,0.00021089224893570824,Yes,0.364,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,193,9,-0.36962615555555556,39.47120363333333,-0.369612,39.471213,1.227311599994449e-07,73331010.64180203,0.00012649966206893111,0.00029450694724251055,0.00011370107114819319,0.00010137239378781593,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,0.111,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,194,20,-0.36825414500000003,39.469418475,-0.36821119999999996,39.4693633,1.4497513500014004e-06,13795469.133365994,0.00039149108775859195,0.0009648642192803651,0.0003049109992686377,0.0003089939172134675,Yes,0.15,,0.05,,,0.1,,,,0.05,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,0.05,,,,,,,,,0.05,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,195,12,-0.3750477083333333,39.47711540833333,-0.3750226,39.477047600000006,5.510416800001677e-07,21776937.09121304,0.00030003982872252267,0.00044062633467009037,0.00016169621959264685,0.00027890991215256586,Yes,0.333,0.083,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.083,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,196,7,-0.37524616212923523,39.471559284727235,-0.3752627,39.4715898,3.170940500737996e-07,22075469.402124822,0.0002319768765965974,0.0004080704332770394,0.00019370257961117272,0.0001788366351494469,Yes,0.571,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,197,10,-0.37164585,39.46924121,-0.3716231,39.469233450000004,4.615230800038561e-07,21667388.76832866,0.0002234526162311375,0.0004899787654600268,0.00020770188853257862,0.0001642524791304861,Yes,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,198,7,-0.36964020000000003,39.46963687142857,-0.3695948,39.4696193,1.8359935999823307e-07,38126494.55895362,0.00019297890933133322,0.0004161437518979859,9.965172208388926e-05,0.0002034462702955278,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,199,6,-0.38108433013629006,39.47086344846716,-0.3811139851646584,39.4708993,1.9520022809108466e-07,30737669.001084723,0.0002255969244535326,0.000437665804427742,0.00022263080768558785,0.00011243601661304989,Yes,0.333,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,200,7,-0.38024017142857147,39.47115337142857,-0.3802663,39.4711826,9.42276000015837e-08,74288212.7941532,0.00014927973120551,0.00025193254239774766,0.0001190074033025628,0.00010283998269721202,Yes,0.143,,,,,0.143,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,201,46,-0.3768005688265704,39.478542835804994,-0.3767158,39.47878165,4.1694372000010864e-06,11032664.072740564,0.0006898562139431147,0.0014188292338129724,0.0004867455533606525,0.0005571206418278222,Yes,0.261,0.022,0.022,,,,,0.022,,,,0.087,0.043,,,,0.022,,,0.043,,,,,,,,0.022,,,0.022,,,0.022,,,,,0.022,,0.022,,,,,,0.022,,,,,,0.022,,,,,,,0.065,,,,,,,,0.065,,,,,,,,,,,,0.043,,,,0.022,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,
Valencia_hdbscan_5_5,202,9,-0.3755903608610159,39.47606804798099,-0.3756215,39.4760922,1.5021525784842227e-07,59914020.24607667,0.00015794687101654473,0.0004008833230970727,6.723157950458846e-05,0.00018138154511272234,Yes,,,,,,,,,,,,,0.222,,,,,,,0.333,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,203,8,-0.37385507500000004,39.469763125,-0.37380715,39.469760449999995,1.7853792000030063e-07,44808408.208108,0.00022258420288769315,0.00044899855929656895,9.560136962931093e-05,0.00023334766845866108,Yes,0.25,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,204,7,-0.37058327142857145,39.470347628571425,-0.3705426,39.4703751,2.54965149998886e-07,27454732.539057143,0.00017555083252595186,0.0003655978882807457,0.00013581445025461432,0.00016290074729518583,Yes,,,,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,205,5,-0.37128484000000006,39.470101539999995,-0.3711951,39.4701069,2.2533728000116264e-07,22188960.477264136,0.00022921824848955974,0.00039228066891235205,0.00020352924703834143,0.0001503263330225634,Yes,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,206,24,-0.3725620826257828,39.47039143022803,-0.37255995,39.4703895,5.87016558090071e-07,40884707.03124097,0.00040227377252412066,0.0009360726159597172,0.0004581738812317059,7.84150055881375e-05,Yes,0.083,,,,,,,,,,,,,,,,,,,0.042,,,,,,,0.042,,0.042,,,,,0.042,,,,,,,,,0.042,,,,,,,,,,0.042,,,,,,,0.25,,0.083,0.042,0.167,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,
Valencia_hdbscan_5_5,207,8,-0.37767194978796054,39.46668655045768,-0.37762181577952786,39.466700599999996,2.286635171376079e-07,34985904.61715702,0.00019776084245752844,0.00042732613823957133,0.00016695887530236776,0.0001460656877063053,Yes,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0.125,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,
Valencia_hdbscan_5_5,208,27,-0.3804262037037037,39.46747985185185,-0.3804264,39.4674851,1.4803237499998412e-06,18239253.406562515,0.00046249631756817413,0.0007738214279323078,0.00028505248052410867,0.000411630408093401,Yes,0.074,0.037,0.037,0.037,,0.037,,,,,,,0.074,,,,,,,0.037,,,,,,,0.111,,0.037,,0.074,,,0.037,,,,,,,0.037,,0.037,,,,,,,,,,,,,,,,,0.111,,,,0.037,,,,,,,,,,,,,,,,,,0.037,,0.037,,,,,,0.037,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,209,7,-0.37937778571428576,39.47107281428571,-0.3793607,39.4710373,1.0963344000015479e-07,63849132.1625055,0.0001240687741399819,0.00025996878187801314,9.560974888383931e-05,0.00011323252219024348,Yes,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,
Valencia_hdbscan_5_5,210,10,-0.37983557,39.46651962999999,-0.3799272,39.466493650000004,2.0924227999550037e-07,47791488.41340786,0.000263620798083291,0.0005349879043504782,0.0002981182351014449,7.130690078728173e-05,Yes,,0.1,,,,,,0.3,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,
