Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Consum,has_Mercadona,has_Carrefour Express,has_Burger King,has_Dia,has_McDonald's,has_100 Montaditos,has_Telepizza,has_KFC,has_ALE-HOP,has_Lidl,has_Opticalia,has_El Corte Inglés,has_Domino's,has_ALDI,has_Pull & Bear,has_Suma,has_Foster's Hollywood,has_ILUNION Hotels,has_Vodafone,has_Vitaldent,has_Mango,has_Calzedonia,has_Zara,has_Charter,has_TEDi,has_Oro Gema Subastas,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
21,Valencia_hdbscan_5_5,21,9,-0.3909660450255606,39.443959949802405,-0.3912027,39.4436039,7.030555688449372e-06,1280126.4080428614,0.0011505340929882,0.002185210314546,0.0008074104193179,0.0009531533368293,Yes,,0.111,,,,0.111,,,0.333,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.389743117341241 39.44277362640861, -0.391397209457398 39.44331817215804, -0.3917474 39.4436039, -0.392004434209475 39.44588268015831, -0.3912027 39.4448785, -0.3904429 39.443857, -0.3902142 39.4435366, -0.389743117341241 39.44277362640861))",138.0,44.77,21.39,15201.0,90.31,1711.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
22,Valencia_hdbscan_5_5,22,24,-0.3794328411361285,39.44834386685821,-0.37980335,39.44821755,1.387596014999327e-05,1729610.0407157512,0.0015306448565546,0.0033164579883777,0.0008757051298254,0.0015179948943463,Yes,0.167,0.083,,,,0.042,,,0.042,0.042,,,0.042,,,,,0.083,,,,,,,,,0.042,,,,,,,,,,,,,0.083,0.042,,0.083,,0.042,,,0.042,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3804973 39.4462564, -0.380075420392647 39.44958251866064, -0.37958549282732 39.45112369133624, -0.3776791 39.4511587, -0.3776668 39.450244, -0.377927725540459 39.449467389775165, -0.3800086 39.4462812, -0.3804973 39.4462564))",430.0,44.77,21.39,15201.0,90.31,2281.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,Mixed
23,Valencia_hdbscan_5_5,23,46,-0.323687980638944,39.4647479111644,-0.32353315,39.46470655,1.3473343863675376e-05,3414148.741799552,0.0011083555854723,0.0031000674368656,0.0006594885059624,0.0011423800722979,Yes,0.63,,,,,,,,,,,,0.022,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,0.022,,,,,,,,,,,0.022,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.322906839257625 39.46207367703674, -0.3238425 39.4630515, -0.3254364 39.4665889, -0.3254882 39.4669979, -0.3255048 39.4672598, -0.324037221034493 39.46666535977431, -0.3231896 39.4655058, -0.3230378 39.4640693, -0.322906839257625 39.46207367703674))",330.0,44.77,21.39,15201.0,90.31,2117.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,Local
24,Valencia_hdbscan_5_5,24,12,-0.4034887936355215,39.45392557322472,-0.40324845,39.45389955,1.3305617607520104e-05,901874.7084102136,0.0013013612386712,0.0022954428533425,0.0010180192260767,0.001023109905172,Yes,0.083,0.083,,0.167,,0.167,,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.402896020719187 39.451904694856346, -0.4046252 39.4540338, -0.4053728 39.4552369, -0.4025425 39.4555493, -0.401722029317562 39.45292370011752, -0.402896020719187 39.451904694856346))",405.0,44.77,21.39,15201.0,90.31,2031.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,Mixed
25,Valencia_hdbscan_5_5,25,13,-0.3883507314942394,39.49360125054102,-0.3880629788152907,39.493579555833286,7.318970347343931e-06,1776206.1305136625,0.0010497239223885,0.0021987898010077,0.0009281405066218,0.0006848214073738,Yes,0.077,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3887879 39.4925719, -0.3895155 39.4925861, -0.390548954752605 39.49355133966648, -0.387616917751191 39.49478550709754, -0.38724394086872 39.49427567715732, -0.3872426 39.4930174, -0.3887879 39.4925719))",252.0,44.77,21.39,15201.0,90.31,1695.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,Local
26,Valencia_hdbscan_5_5,26,7,-0.3924733012964019,39.49336118454541,-0.3925264,39.4932591,3.2070485522068907e-06,2182692.2436777693,0.0006779139246904,0.0016858822716994,0.0008015970176324,0.0003594759546246,Yes,,0.143,,,,0.143,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3936359 39.4927758, -0.392876109074814 39.49392429181786, -0.3908435 39.4937924, -0.392183 39.4931845, -0.3936359 39.4927758))",77.0,44.77,21.39,15201.0,90.31,1405.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
27,Valencia_hdbscan_5_5,27,17,-0.4002865216027014,39.46023171967814,-0.4002923,39.4597756,4.455742949489017e-06,3815300.880844025,0.0008540669977524,0.0024140485634595,0.0003756384531077,0.0009028051705979,Yes,,0.059,0.059,,,,0.059,0.059,,,,,,,,,,0.059,,0.176,,,,,,,,,,,,,0.059,,,,,,,,0.059,,,,,,,,0.118,,,,0.059,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4006481 39.4593222, -0.4009075 39.4606565, -0.4009689 39.4613814, -0.400790989764675 39.46259247005467, -0.3996064 39.4600559, -0.3998504 39.4595384, -0.4006481 39.4593222))",131.0,44.77,21.39,15201.0,90.31,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Traffic
28,Valencia_hdbscan_5_5,28,18,-0.4041022271211126,39.46074891793623,-0.4040471499490704,39.46099206361136,1.4076034694502027e-05,1278769.2266083031,0.0015120583561461,0.0027842290064347,0.0010372152710885,0.0013003612409821,Yes,,,,,,,,,,,,,,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4030073 39.458467, -0.4047501 39.4606731, -0.4053874 39.4615989, -0.4056769 39.4623102, -0.404512610592101 39.46231133557135, -0.4035215 39.4621061, -0.4020154 39.4589058, -0.4030073 39.458467))",355.0,44.77,21.39,15201.0,90.31,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,Mixed
29,Valencia_hdbscan_5_5,29,64,-0.3809136216807877,39.49340423305881,-0.38100305,39.49342312134185,7.425755273026851e-05,861865.1927901823,0.0027106416301664,0.0058912830372257,0.0023466823466385,0.0018542473237437,Yes,0.078,0.125,,,,0.109,,0.031,0.047,,,,,0.031,,,,0.016,0.062,,,0.016,,,,,0.125,,,,,,,,,,,,,,0.031,,0.078,,,,0.016,0.016,,,,,,,,,,,,,,0.016,,,,,,,,,,,,0.016,0.016,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3850373 39.4891968, -0.3853702 39.4906299, -0.3841592 39.4965167, -0.3810172 39.4969755, -0.3771337 39.4966697, -0.375823932277847 39.49636424246267, -0.379974097735239 39.489780516100694, -0.3850373 39.4891968))",2792.0,44.77,21.39,15201.0,90.31,3979.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,Local
30,Valencia_hdbscan_5_5,30,5,-0.40417388633215,39.47737603320703,-0.4042403,39.47721213664567,2.416211650622223e-06,2069355.1406030173,0.0007688657094051,0.0009608849125508,0.0006088141851946,0.0004919275359194,Yes,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4042403 39.4767454, -0.404883422919143 39.47721213664567, -0.403784308741607 39.47820912938947, -0.4032327 39.4775696, -0.4042403 39.4767454))",62.0,44.77,21.39,15201.0,90.31,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
31,Valencia_hdbscan_5_5,31,13,-0.3837704255141277,39.45622729360333,-0.383755,39.45614379503587,5.7431993940630265e-06,2263546.693753767,0.0008902995918823,0.0016491627296891,0.0005397955807475,0.0008641443937763,Yes,,0.077,,0.077,,0.154,,,,,,,0.077,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,0.077,,0.077,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3830053 39.4550679, -0.3842608 39.4552278, -0.384780401385961 39.45614379503587, -0.384082 39.4578134, -0.38403 39.4578559, -0.3833093 39.4571298, -0.3827204302977 39.455495321807454, -0.3830053 39.4550679))",193.0,44.77,21.39,15201.0,90.31,1614.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,Local
32,Valencia_hdbscan_5_5,32,9,-0.3701187323818188,39.44723990391843,-0.3699201,39.44745877364399,3.926890034397267e-06,2291889.9997619614,0.0009136559742796,0.001301443272019,0.0006981857052932,0.0006557320497837,Yes,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,,,,,,,,,0.111,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.370738100265066 39.44623256162183, -0.3712352 39.4473329, -0.371111891171304 39.44745877364399, -0.3700718 39.4478551, -0.3692118 39.4481733, -0.3693672 39.4466851, -0.3697329 39.4462461, -0.370738100265066 39.44623256162183))",144.0,44.77,21.39,15201.0,90.31,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Mixed
33,Valencia_hdbscan_5_5,33,15,-0.3246874234963953,39.47782969754806,-0.3245236,39.478322109560246,8.267629576699746e-06,1814304.7969001613,0.0018665582736682,0.0038827465296723,0.0004789063199835,0.0021039906287026,No,0.533,,,,,,,,0.133,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.133,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3248834 39.4739519, -0.325142273179293 39.474072920276484, -0.3253542 39.4752239, -0.325406321791403 39.480343575790975, -0.3242599 39.4809887, -0.324231408538687 39.47722037478544, -0.324233629019427 39.47689696568577, -0.3248834 39.4739519))",361.0,44.77,21.39,15201.0,90.31,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,Local
34,Valencia_hdbscan_5_5,34,8,-0.402355875,39.469700925,-0.4024337999999999,39.4696327,2.485299599999404e-06,3218927.810555282,0.0005431159747807,0.0013305681328881,0.0004037196977792,0.0005264581577629,Yes,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.125,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4019813 39.4688456, -0.4029508 39.4697196, -0.4017244 39.4708721, -0.4019813 39.4688456))",61.0,44.77,21.39,15201.0,90.31,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Mixed
35,Valencia_hdbscan_5_5,35,30,-0.3985058454901111,39.47085507931855,-0.39881895,39.47130065,1.4923526400003284e-05,2010248.73048728,0.00132892976722,0.002661934194465,0.0009827111214989,0.0010773335121294,Yes,0.133,0.067,0.067,,,0.033,,,,,,,0.1,,,,,,0.1,,,,,,,,0.1,,,,,,0.033,,,,,,,,0.033,,,,0.033,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3993588 39.4683335, -0.4004259 39.4702657, -0.3991709 39.4721927, -0.3968311 39.4721346, -0.3967038 39.4717824, -0.3965589 39.4712085, -0.3983632 39.4688256, -0.3993588 39.4683335))",510.0,44.77,21.39,15201.0,90.31,2104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,Mixed
36,Valencia_hdbscan_5_5,36,10,-0.3270052662403345,39.483374089004194,-0.3268066,39.4834118,2.4284051858756783e-06,4117928.942897566,0.0006594139509478,0.001243714903934,0.000676813144253,0.0003499442759839,Yes,0.1,,,,,0.2,,,,,,,,,,,,0.2,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.32597622454268 39.4826755906529, -0.3279987 39.4836866, -0.3278699 39.4838763, -0.326691 39.483428, -0.326236537860665 39.48303349938907, -0.32597622454268 39.4826755906529))",32.0,44.77,21.39,15201.0,90.31,1110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Local
37,Valencia_hdbscan_5_5,37,13,-0.3954483461538461,39.494877092307696,-0.3955205,39.4948475,3.57603503000881e-06,3635311.145139418,0.0009359227564147,0.0020317279078199,0.0009433704546957,0.00034888952067,Yes,0.154,0.077,0.077,,,0.077,,,,,,0.077,,0.077,,,,0.154,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3955205 39.4942934, -0.3964448 39.4946985, -0.39649 39.4952183, -0.3935127 39.4954945, -0.3944318 39.4946275, -0.3955205 39.4942934))",114.0,44.77,21.39,15201.0,90.31,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
38,Valencia_hdbscan_5_5,38,26,-0.3279298465791594,39.48019918088512,-0.3279549,39.480147,8.81310760131061e-06,2950151.2038878887,0.0008424947468253,0.0021964150652507,0.0004237960303882,0.0009422297917364,Yes,0.115,0.077,,,,0.038,,0.038,0.077,0.038,0.077,,,,,,,,0.038,,,,,,,,0.077,,,,,0.038,,0.038,,,,,,,,,0.038,,,,,,,,,,0.038,,,,,,,0.077,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3279421 39.4780028, -0.328604198539128 39.47925482477343, -0.328951712519018 39.48125977823958, -0.3279431 39.482147, -0.3272449 39.4813085, -0.3268251 39.4798581, -0.3268256 39.4796087, -0.3279421 39.4780028))",295.0,44.77,21.39,15201.0,90.31,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,Mixed
39,Valencia_hdbscan_5_5,39,5,-0.32771234,39.47664246000001,-0.3278672,39.4765925,9.169993799966028e-07,5452566.391068361,0.0004927950311872,0.0007373058505041,0.0003321664679042,0.000391293437715,Yes,,,0.2,0.2,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3279009 39.4761279, -0.3281473 39.4772378, -0.3273211 39.4768948, -0.3273252 39.4765925, -0.3279009 39.4761279))",28.0,44.77,21.39,15201.0,90.31,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
40,Valencia_hdbscan_5_5,40,34,-0.3473578978050717,39.452965131793725,-0.3471726053674517,39.452853121930616,1.1532820464397732e-05,2948107.976271661,0.0012593407759965,0.0025622762648078,0.0012532489850175,0.0006127076545315,Yes,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,0.059,,,,,,,,,,,,,,,0.029,,,,0.029,,,,,0.029,0.059,0.029,,,,,,,,,,,,0.059,0.029,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3470517 39.4519683, -0.3486593 39.452575, -0.349348801427317 39.452912495341664, -0.349734204544258 39.453923477210836, -0.3495722 39.4539962, -0.346290494054091 39.45464928851182, -0.345670564063422 39.45335384723866, -0.345457786149501 39.45269208696322, -0.3454325 39.4523919, -0.345489537361894 39.45204953242086, -0.3470517 39.4519683))",437.0,44.77,21.39,15201.0,90.31,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Mixed
41,Valencia_hdbscan_5_5,41,9,-0.3964070444444444,39.49180851111112,-0.3963953,39.4917639,1.7553864000057462e-06,5127076.294980147,0.000354370057976,0.0009887133175581,0.0003578929359183,0.0003223064947278,Yes,,0.111,,,,0.222,,,,0.111,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3957917 39.4911683, -0.3971512 39.4924595, -0.3961636 39.4917047, -0.3957917 39.4911683))",7.0,44.77,21.39,15201.0,90.31,1158.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
