geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.6641027 40.4296338),La Rodaja,,restaurant,,,,,,,28028,,,mexican,-3.6641027,40.4296338,-407888,4500627,la rodaja,857
POINT (-3.7119694 40.4149401),Casa Pipi,,restaurant,,,,,Calle del Sacramento,10,,,,,-3.7119694,40.4149401,-413216,4498991,casa pipi,1069
POINT (-3.762129 40.3962308),Bazar Chen,convenience,,,,,,,,,,,,-3.762129,40.3962308,-418800,4496908,bazar chen,247
POINT (-3.7621097 40.3962767),Peluquería Elieger,hairdresser,,,,,,,,,,,,-3.7621097,40.3962767,-418798,4496914,peluquería elieger,247
POINT (-3.7628391 40.3965689),Horno de Pan,bakery,,,,,,,,,,,,-3.7628391,40.3965689,-418879,4496946,horno de pan,247
POINT (-3.7626437 40.3961681),,,post_box,,,,,,,,,,,-3.7626437,40.3961681,-418857,4496901,,247
POINT (-3.7621134 40.3963171),Carnicería-pescadería El Bierzo,butcher,,,,,,,,,,,,-3.7621134,40.3963171,-418798,4496918,carnicería-pescadería el bierzo,247
POINT (-3.7620398 40.3963226),Pollería Mulay,,fast_food,,,,,,,,,,,-3.7620398,40.3963226,-418790,4496919,pollería mulay,247
POINT (-3.7622424 40.3961858),Ribadas Chupi,,cafe,,,,,Calle de Escalona,69,,,,,-3.7622424,40.3961858,-418813,4496903,ribadas chupi,247
POINT (-3.7623413 40.3961041),,shoe_repair,,,,,,,,,,,,-3.7623413,40.3961041,-418824,4496894,,247
POINT (-3.7625161 40.396026),,furniture,,,,,,,,,,,,-3.7625161,40.396026,-418843,4496886,,247
POINT (-3.7144973 40.4275631),Vivencia Andina,,,,,travel_agent,,,,,,,,-3.7144973,40.4275631,-413498,4500396,vivencia andina,1070
POINT (-3.6507365 40.4880434),Restaurante Sushi&Buey - Okela,,restaurant,,,,,,,,,,steak_house;sushi,-3.6507365,40.4880434,-406400,4507129,restaurante sushi&buey - okela,126
POINT (-3.6507042 40.4882062),Studio22,beauty,,,,,,,,,,,,-3.6507042,40.4882062,-406396,4507147,studio22,126
POINT (-3.723609 40.4046547),Caixabank,,bank,,,,,,,,Caixabank,,,-3.723609,40.4046547,-414512,4497846,caixabank,445
POINT (-3.6195757 40.3731543),Optica Farreny,optician,,,,,,Calle del Congosto,30,28031,,Optica Farreny,,-3.6195757,40.3731543,-402931,4494340,optica farreny,102
POINT (-3.6988703 40.4157868),Inti de Oro,,restaurant,,,,,,,,,,,-3.6988703,40.4157868,-411758,4499085,inti de oro,1215
POINT (-3.6939014 40.4476952),Honest Greens,,restaurant,,,,,Calle de Raimundo Fernández Villaverde,79,28003,Honest Greens,,organic,-3.6939014,40.4476952,-411205,4502637,honest greens,676
POINT (-3.5928519 40.46519),Luxcars Services,,car_rental,,,,,Calle de la Bahía de Gando,1,28042,Luxcars Services,,,-3.5928519,40.46519,-399956,4504585,luxcars services,48
POINT (-3.6828583 40.4229222),Nuclio Digital School Madrid,,university,,,,,Calle de Núñez de Balboa,12,28001,,,burger,-3.6828583,40.4229222,-409976,4499880,nuclio digital school madrid,860
POINT (-3.7063459 40.4102399),Los Artistas del Barrio,art,,,,,,Calle de Embajadores,7,28012,,,,-3.7063459,40.4102399,-412590,4498468,los artistas del barrio,1167
POINT (-3.7132075 40.4070259),Espacio Ronda,,library,,,,,,,,,,,-3.7132075,40.4070259,-413354,4498110,espacio ronda,991
POINT (-3.6295265 40.4632295),Levadura madre,bakery,,,,,,,,,,,,-3.6295265,40.4632295,-404039,4504367,levadura madre,198
POINT (-3.6988285 40.4157869),MACERA CLUB,,bar,,,,,Calle de Ventura de la Vega,7,28014,,,,-3.6988285,40.4157869,-411754,4499085,macera club,1215
POINT (-3.7144824 40.427622),Tiki Taco,,restaurant,,,,,Calle de Evaristo San Miguel,2,28008,,,mexican,-3.7144824,40.427622,-413496,4500403,tiki taco,1070
POINT (-3.7126182 40.4077301),Madrid T-Shirt | Impresión textil,clothes,,,,,,Gran Vía de San Francisco,,28005,,,,-3.7126182,40.4077301,-413289,4498189,madrid t-shirt | impresión textil,991
POINT (-3.6827088 40.4223493),El Telegrama de Madrid,,cafe,,,,,Calle de Villanueva,33,28001,,,regional,-3.6827088,40.4223493,-409959,4499816,el telegrama de madrid,860
POINT (-3.7144896 40.4275876),Tiki Taco,,restaurant,,,,,Calle de Evaristo San Miguel,,,,,mexican,-3.7144896,40.4275876,-413497,4500399,tiki taco,1070
POINT (-3.7143235 40.426954),Alquiler de Despachos Punto Medio,,,,,estate_agent,,Calle de la Princesa,25,28008,,,,-3.7143235,40.426954,-413478,4500329,alquiler de despachos punto medio,1070
POINT (-3.6876017 40.4634404),La Boutique de la Oficina,stationery,,,,,,Calle de Félix Boix,7,28036,,,,-3.6876017,40.4634404,-410504,4504390,la boutique de la oficina,635
POINT (-3.6868753 40.4630766),Santagloria,bakery,cafe,,,,,,,,Santagloria,,,-3.6868753,40.4630766,-410423,4504350,santagloria,635
POINT (-3.6867566 40.4630731),Jesús Gil,hairdresser,,,,,,,,,,,,-3.6867566,40.4630731,-410410,4504349,jesús gil,635
POINT (-3.6864882 40.4630588),Diet Flash,,,,counselling,,,,,,,,,-3.6864882,40.4630588,-410380,4504348,diet flash,635
POINT (-3.678498 40.4056771),Royal Home,,,,,estate_agent,,Calle de Valderribas,12,28007,,,,-3.678498,40.4056771,-409490,4497960,royal home,637
POINT (-3.6209067 40.3757526),Óptica Madrid,optician,,,,,,,,,,,,-3.6209067,40.3757526,-403079,4494629,óptica madrid,102
POINT (-3.6889034 40.4635109),Patricia Pérez,hairdresser,,,,,,,,,,,,-3.6889034,40.4635109,-410649,4504398,patricia pérez,635
POINT (-3.6888166 40.4635047),Dog and Cat,,veterinary,,,,,,,,,,,-3.6888166,40.4635047,-410639,4504397,dog and cat,635
POINT (-3.6883165 40.4634846),Langa,tailor,,,,,,Calle de Félix Boix,,28036,,,,-3.6883165,40.4634846,-410583,4504395,langa,635
POINT (-3.6785826 40.4059175),Chelsea Zona Mascotas,pet,,,,,,Calle de Valderribas,28,28007,,,,-3.6785826,40.4059175,-409500,4497987,chelsea zona mascotas,637
POINT (-3.6786711 40.4057598),La Zapateca,shoes,,,,,,,,,,,,-3.6786711,40.4057598,-409510,4497969,la zapateca,637
POINT (-3.6785283 40.4056965),Alimentación,convenience,,,,,,,,,,,,-3.6785283,40.4056965,-409494,4497962,alimentación,637
POINT (-3.6783596 40.4058374),Farela,clothes,,,,,,,,,,,,-3.6783596,40.4058374,-409475,4497978,farela,637
POINT (-3.6714278 40.4054043),Mapfre,,,,,insurance,,,,,Mapfre,,,-3.6714278,40.4054043,-408703,4497930,mapfre,648
POINT (-3.6715653 40.4052047),Doly,bag,,,,,,,,,,,,-3.6715653,40.4052047,-408719,4497907,doly,648
POINT (-3.6719602 40.4047845),Centro de Rehabilitación Avanzada,,clinic,,rehabilitation,,,Calle del Doctor Esquerdo,140,28007,,Sanitas,,-3.6719602,40.4047845,-408763,4497861,centro de rehabilitación avanzada,648
POINT (-3.6719026 40.4048499),El paraíso del desierto,,restaurant,,,,,,,,,,arab,-3.6719026,40.4048499,-408756,4497868,el paraíso del desierto,648
POINT (-3.6721265 40.4045874),Panishop,bakery,,,,,,,,,Panishop,,,-3.6721265,40.4045874,-408781,4497839,panishop,648
POINT (-3.6945619 40.5076396),Ecotienda Herbolario Salud Natural,herbalist,,,,,,Avenida del Monasterio de Silos,73,28049,,,,-3.6945619,40.5076396,-411279,4509310,ecotienda herbolario salud natural,91
POINT (-3.706295 40.4104706),Kifkif,,,,,association,,,,,,,,-3.706295,40.4104706,-412585,4498494,kifkif,1167
POINT (-3.7118235 40.4152125),Restaurante Arcade,,restaurant,,,,,,,,,,,-3.7118235,40.4152125,-413200,4499021,restaurante arcade,1069
POINT (-3.6951751 40.5055435),Cachivache Taberna Montecarmelo,,restaurant,,,,,Monasterio de Samos,1,,,,,-3.6951751,40.5055435,-411347,4509077,cachivache taberna montecarmelo,91
POINT (-3.6952593 40.5054442),Urban Poke,,restaurant,,,,,,,,,,asian,-3.6952593,40.5054442,-411356,4509066,urban poke,91
POINT (-3.6953286 40.5053633),Totale,,restaurant,,,,,,,,,,pizza,-3.6953286,40.5053633,-411364,4509057,totale,91
POINT (-3.6947904 40.5065828),Cuadrilla Montecarmelo,,restaurant,,,,,,,,,,spanish,-3.6947904,40.5065828,-411304,4509193,cuadrilla montecarmelo,91
POINT (-3.6957333 40.5065986),Autoservicio,convenience,,,,,,,,,,,,-3.6957333,40.5065986,-411409,4509195,autoservicio,91
POINT (-3.696118 40.5060203),Patricia Mendiluce,clothes,,,,,,,,,,,,-3.696118,40.5060203,-411452,4509130,patricia mendiluce,91
POINT (-3.6958801 40.5064283),La Morucha,,restaurant,,,,,,,,,,,-3.6958801,40.5064283,-411425,4509176,la morucha,91
POINT (-3.6953132 40.5059752),GLS,,post_office,,,,,,,,,GLS,,-3.6953132,40.5059752,-411362,4509125,gls,91
POINT (-3.6953702 40.5059914),Tapicería Itziar,carpet,,,,,,,,,,,,-3.6953702,40.5059914,-411369,4509127,tapicería itziar,91
POINT (-3.6682918 40.3774584),,,pharmacy,,,,,,,,,,,-3.6682918,40.3774584,-408354,4494819,,384
POINT (-3.6995656 40.4376721),Renacer Gremial,,,,,association,,Calle de Ponzano,7,28010,,,,-3.6995656,40.4376721,-411836,4501522,renacer gremial,1068
POINT (-3.7014705 40.4287005),MM Madrid,,doctors,,Skin care,,,,,,,,,-3.7014705,40.4287005,-412048,4500523,mm madrid,1321
POINT (-3.7016299 40.4287472),,vacant,,,,,,,,,,,,-3.7016299,40.4287472,-412065,4500528,,1321
POINT (-3.7016602 40.4287539),Nails Studio,beauty,,,,,,,,,,,,-3.7016602,40.4287539,-412069,4500529,nails studio,1321
POINT (-3.7072876 40.4252033),,,atm,,,,,,,,,,,-3.7072876,40.4252033,-412695,4500134,,1332
POINT (-3.6936084 40.4465654),Malvón,,fast_food,,,,,,,,Malvón,,empanada,-3.6936084,40.4465654,-411172,4502512,malvón,676
POINT (-3.6954382 40.5069517),Bergue,pastry,,,,,,Avenida del Monasterio de El Escorial,,,,,,-3.6954382,40.5069517,-411376,4509234,bergue,91
POINT (-3.6826327 40.4304489),Ginos,,restaurant,,,,,,,,Ginos,,italian,-3.6826327,40.4304489,-409951,4500718,ginos,870
POINT (-3.6827553 40.4304531),Banco Santander,,bank,,,,,,,,Banco Santander,,,-3.6827553,40.4304531,-409964,4500718,banco santander,870
POINT (-3.67181 40.40493),Naves,optician,,,,,,,,,,,,-3.67181,40.40493,-408746,4497877,naves,648
POINT (-3.6717678 40.4049856),New Bombay Palace,,restaurant,,,,,,,,,,indian,-3.6717678,40.4049856,-408741,4497883,new bombay palace,648
POINT (-3.6716771 40.4050681),Pollo y Carbón,,restaurant,,,,,,,,,,peruvian,-3.6716771,40.4050681,-408731,4497892,pollo y carbón,648
POINT (-3.7103886 40.4274218),Frutas Prohibidas,,restaurant,,,,,,,,,,,-3.7103886,40.4274218,-413040,4500381,frutas prohibidas,1165
POINT (-3.708813 40.4082965),Humi,antiques,,,,,,Calle del Carnero,10,,,,,-3.708813,40.4082965,-412865,4498252,humi,1119
POINT (-3.7103517 40.4274733),Frutas Prohibidas,,cafe,,,,,Calle del Conde Duque,26,,,,,-3.7103517,40.4274733,-413036,4500386,frutas prohibidas,1165
POINT (-3.6981324 40.4107999),Syra Coffee,,cafe,,,,,Calle de Santa Isabel,15,,,,coffee_shop,-3.6981324,40.4107999,-411676,4498530,syra coffee,1208
POINT (-3.6204649 40.3757494),Como nuevo,second_hand,,,,,,Calle del Congosto,6,28031,,,,-3.6204649,40.3757494,-403030,4494628,como nuevo,102
POINT (-3.7062937 40.4098581),Ferretería Victorino Martín,hardware,,,,,,,,,,,,-3.7062937,40.4098581,-412585,4498425,ferretería victorino martín,1167
POINT (-3.6988716 40.4155959),La Cabaña Argentina,,restaurant,,,,,,,,,,,-3.6988716,40.4155959,-411758,4499064,la cabaña argentina,1215
POINT (-3.6782903 40.4058969),Contadores Castilla,,,,,company,,,,,,,,-3.6782903,40.4058969,-409467,4497984,contadores castilla,637
POINT (-3.7032249 40.4505921),Marvimundo,perfumery,,,,,,,,,,,,-3.7032249,40.4505921,-412243,4502960,marvimundo,935
POINT (-3.6988676 40.4158359),room00 Ventura Hostel,,,hotel,,,,Calle de Ventura de la Vega,5,28014,room00 Hostels,,,-3.6988676,40.4158359,-411758,4499091,room00 ventura hostel,1215
POINT (-3.7041594 40.4464482),Marisquería WowCrab,,restaurant,,,,,Calle de Bravo Murillo,,,,,seafood,-3.7041594,40.4464482,-412347,4502499,marisquería wowcrab,898
POINT (-3.6885294 40.4632406),Piegui,tobacco,,,,,,,,,,,,-3.6885294,40.4632406,-410607,4504368,piegui,635
POINT (-3.6871863 40.4631738),Kutxabank,,bank,,,,,,,,Kutxabank,,,-3.6871863,40.4631738,-410458,4504361,kutxabank,635
POINT (-3.6889398 40.4632618),Volapié,,bar,,,,,,,,,,,-3.6889398,40.4632618,-410653,4504370,volapié,635
POINT (-3.7124278 40.4080559),Rentsica,medical_supply,,,,,,Gran Vía de San Francisco,6,,,,,-3.7124278,40.4080559,-413267,4498225,rentsica,991
POINT (-3.712666 40.4086212),,vacant,,,,,,Calle de Isabel Tintero,1,,,,,-3.712666,40.4086212,-413294,4498288,,991
POINT (-3.7124901 40.4081364),,convenience,,,,,,Gran Vía de San Francisco,6,,,,,-3.7124901,40.4081364,-413274,4498234,,991
POINT (-3.7122335 40.4085474),Siamo Pilates,,,,,,fitness_centre,Calle de Isabel Tintero,3,,,,,-3.7122335,40.4085474,-413246,4498279,siamo pilates,991
POINT (-3.6945062 40.5080578),Straperlo,,restaurant,,,,,,,,,,spanish,-3.6945062,40.5080578,-411272,4509357,straperlo,91
POINT (-3.6944768 40.5071443),Arroces y Asados Dalia,,restaurant,,,,,,,28049,,,spanish,-3.6944768,40.5071443,-411269,4509255,arroces y asados dalia,91
POINT (-3.6926214 40.4481948),iC Consult Spain S.L.,,,,,it,,Paseo de la Castellana,77,28046,,,,-3.6926214,40.4481948,-411063,4502693,ic consult spain s.l.,676
POINT (-3.6553024 40.4540964),,,charging_station,,,,,,,,,,,-3.6553024,40.4540964,-406908,4503350,,342
POINT (-3.6551115 40.4547394),Cafetería Tormes,,bar,,,,,,,,,,,-3.6551115,40.4547394,-406887,4503422,cafetería tormes,342
POINT (-3.6508771 40.4875161),Papelería Librería Sanchinarro,books,,,,,,,,,,,,-3.6508771,40.4875161,-406416,4507070,papelería librería sanchinarro,126
POINT (-3.6726897 40.4581503),La Terraza,,pub,,,,,,,,,,,-3.6726897,40.4581503,-408844,4503801,la terraza,625
POINT (-3.6999461 40.4381849),La Más Antigua,lottery,,,,,,Calle de Santa Engracia,98,,,,,-3.6999461,40.4381849,-411878,4501579,la más antigua,1068
POINT (-3.6999939 40.4380286),,kiosk,,,,,,,,,,,,-3.6999939,40.4380286,-411883,4501561,,1068
POINT (-3.6998484 40.4379568),,tobacco,,,,,,Calle de Santa Engracia,92,,,,,-3.6998484,40.4379568,-411867,4501553,,1068
POINT (-3.6998462 40.4379396),,,atm,,,,,Calle de Santa Engracia,92,,,Euronet,,-3.6998462,40.4379396,-411867,4501551,,1068
POINT (-3.6998045 40.4378465),Brío chef,,restaurant,,,,,Calle de Santa Engracia,90,,,,,-3.6998045,40.4378465,-411862,4501541,brío chef,1068
POINT (-3.6997716 40.4377821),Endesa,,,,,energy_supplier,,Calle de Santa Engracia,88,,,,,-3.6997716,40.4377821,-411859,4501534,endesa,1068
POINT (-3.6997436 40.4377128),Arte Mineral,jewelry,,,,,,Calle de Santa Engracia,88,,,,,-3.6997436,40.4377128,-411855,4501526,arte mineral,1068
POINT (-3.7084603 40.407783),,vacant,,,,,,Calle de Carlos Arniches,20,,,,,-3.7084603,40.407783,-412826,4498194,,1119
POINT (-3.7085098 40.4080365),,vacant,,,,,,Calle de Carlos Arniches,18,,,,,-3.7085098,40.4080365,-412831,4498223,,1119
POINT (-3.7085189 40.4081088),Arte Etnia,craft,,,,,,Calle de Carlos Arniches,14,,,,,-3.7085189,40.4081088,-412832,4498231,arte etnia,1119
POINT (-3.7085619 40.4083107),,antiques,,,,,,Calle del Carnero,,,,,,-3.7085619,40.4083107,-412837,4498253,,1119
POINT (-3.7087073 40.4082962),Portici,furniture,,,,,,Calle del Carnero,10,,,,,-3.7087073,40.4082962,-412853,4498252,portici,1119
POINT (-3.7087461 40.4082937),,vacant,,,,,,Calle del Carnero,10,,,,,-3.7087461,40.4082937,-412858,4498251,,1119
POINT (-3.7087775 40.4082918),,vacant,,,,,,Calle del Carnero,10,,,,,-3.7087775,40.4082918,-412861,4498251,,1119
POINT (-3.7087172 40.4082145),,vacant,,,,,,Calle del Carnero,11,,,,,-3.7087172,40.4082145,-412854,4498242,,1119
POINT (-3.7088414 40.408203),Intara,collector,,,,,,Calle del Carnero,11,,,,,-3.7088414,40.408203,-412868,4498241,intara,1119
POINT (-3.713198 40.425434),Doku Toku,,cafe,,,,,Calle de Santa María Micaela,4,,,,coffee_shop;sandwich;korean,-3.713198,40.425434,-413353,4500159,doku toku,1121
POINT (-3.6841335 40.4222201),Escorial Fine Arts,antiques,,,,,,,,,,,,-3.6841335,40.4222201,-410118,4499802,escorial fine arts,864
POINT (-3.6699491473638073 40.3791181535184),Centro de Salud,,,,yes,,,Calle Pedroches,4,28053,,,,-3.6699491473638073,40.3791181535184,-408539,4495003,centro de salud,384
POINT (-3.750094261665398 40.403679829655175),,,,,,,park,,,,,,,-3.750094261665398,40.403679829655175,-417460,4497738,,450
POINT (-3.7112519539733695 40.415173140117915),Centro Sefarad-Israel,,arts_centre,,,,,Calle Mayor,69,28013,,,,-3.7112519539733695,40.41517314011792,-413137,4499017,centro sefarad-israel,1069
POINT (-3.591755922503998 40.46611291475223),,,,,,,park,,,,,,,-3.591755922503998,40.46611291475223,-399834,4504688,,48
POINT (-3.6454246229215417 40.44667790056003),"Centro Privado de Educación Infantil, Primaria y Secundaria Ágora",,school,,,,,Calle del Marqués de Portugalete,17,28027,,,,-3.6454246229215417,40.44667790056003,-405809,4502524,"centro privado de educación infantil, primaria y secundaria ágora",287
POINT (-3.786347918952703 40.45127155292206),,,,,,,park,,,,,,,-3.786347918952703,40.45127155292206,-421496,4503036,,32
POINT (-3.681791958363607 40.452451288393725),Hospital San Rafael,,hospital,,hospital,,,,,,,,,-3.681791958363607,40.452451288393725,-409857,4503167,hospital san rafael,608
POINT (-3.613158731019904 40.42536970875991),Facultad de Óptica y Optometría,,university,,,,,,,,,,,-3.613158731019904,40.42536970875991,-402217,4500152,facultad de óptica y optometría,239
POINT (-3.659872742874422 40.37765011574989),,,,,,,park,,,,,,,-3.659872742874422,40.37765011574989,-407417,4494840,,314
POINT (-3.658789449716631 40.37917990325733),,,,,,,park,,,,,,,-3.658789449716631,40.37917990325733,-407296,4495010,,314
POINT (-3.7213085593698434 40.40428663928089),Jardín del Maestro Padilla,,,,,,park,,,,,,,-3.7213085593698434,40.40428663928089,-414256,4497805,jardín del maestro padilla,445
POINT (-3.69827519319412 40.349279984416185),Colegio de Educación Infantil y Primaria República de el Salvador,,school,,,,,Calle de Sacedón,2,28021,,Comunidad de Madrid,,-3.69827519319412,40.349279984416185,-411692,4491682,colegio de educación infantil y primaria república de el salvador,136
POINT (-3.693553922641349 40.44697007429364),El Corte Inglés,department_store,,,,,,Calle de Raimundo Fernández Villaverde,65,28003,El Corte Inglés,,,-3.693553922641349,40.44697007429364,-411166,4502557,el corte inglés,676
POINT (-3.6682109000000005 40.37828815000001),,,,,,,park,,,,,,,-3.668210900000001,40.37828815000001,-408345,4494911,,384
POINT (-3.6594318907218395 40.3785031682715),,,,,,,park,,,,,,,-3.65943189072184,40.3785031682715,-407368,4494935,,314
POINT (-3.630732854704495 40.463733895436334),,,,,,,park,,,,,,,-3.630732854704495,40.463733895436334,-404173,4504423,,198
POINT (-3.631867121010395 40.463114657424),,,,,,,park,,,,,,,-3.631867121010395,40.463114657424,-404299,4504354,,198
POINT (-3.706090455175814 40.41008996015463),Teatro Pavón,,theatre,,,,,Calle de Embajadores,9,28012,,Teatro Kamikaze,,-3.706090455175814,40.41008996015463,-412562,4498451,teatro pavón,1167
POINT (-3.7831430626055864 40.45163907396159),Centro deportivo municipal Alfredo Goyeneche,,,,,,sports_centre,,,,,,,-3.7831430626055855,40.45163907396159,-421139,4503076,centro deportivo municipal alfredo goyeneche,32
POINT (-3.6293137640304094 40.46294307849652),,,,,,,park,,,,,,,-3.6293137640304094,40.46294307849652,-404015,4504335,,198
POINT (-3.750457011055854 40.404364691384544),,,,,,,park,,,,,,,-3.750457011055854,40.404364691384544,-417501,4497814,,450
POINT (-3.652208991386856 40.490092304086566),,,,,,,park,,,,,,,-3.652208991386856,40.490092304086566,-406564,4507357,,126
POINT (-3.6529606018179623 40.490801834440276),,,,,,,park,,,,,,,-3.6529606018179615,40.49080183444028,-406648,4507436,,126
POINT (-3.651931751112799 40.488972975947014),,,,,,,park,,,,,,,-3.651931751112799,40.48897297594701,-406533,4507232,,126
POINT (-3.767915161644684 40.397301208287885),Plaza de Cartaya,,,,,,park,,,,,,,-3.767915161644684,40.397301208287885,-419444,4497028,plaza de cartaya,263
POINT (-3.612696342286714 40.42432173868918),"Colegio Público ""El Sol""",,school,,,,,,,,,Comunidad de Madrid,,-3.612696342286714,40.42432173868918,-402165,4500035,"colegio público ""el sol""",239
POINT (-3.6131151922789293 40.42393739923073),Colegio de Educación Infantil y Primaria El Sol,,school,,,,,,,,,,,-3.613115192278929,40.42393739923073,-402212,4499993,colegio de educación infantil y primaria el sol,239
POINT (-3.7143879262061756 40.42727300190032),Meliá Madrid Princesa,,,hotel,,,,Calle de la Princesa,27,28008,Meliá,,,-3.714387926206176,40.42727300190032,-413486,4500364,meliá madrid princesa,1070
POINT (-3.6648771152163713 40.42925524526528),Centro Sociocultural Maestro Alonso,,community_centre,,,,,Calle del Maestro Alonso,6,28028,,,,-3.6648771152163713,40.42925524526528,-407974,4500585,centro sociocultural maestro alonso,857
POINT (-3.5917307740464204 40.4661443309452),,,,,,,park,,,,,,,-3.5917307740464204,40.4661443309452,-399831,4504691,,48
POINT (-3.7474885995825855 40.39682899525347),Colegio Irlandesas,,school,,,,,,,,,,,-3.7474885995825855,40.39682899525347,-417170,4496975,colegio irlandesas,284
POINT (-3.747045626288309 40.396399345293425),,,school,,,,,,,,,,,-3.747045626288309,40.39639934529343,-417121,4496927,,284
POINT (-3.6311966783142644 40.462169719432794),,,,,,,park,,,,,,,-3.631196678314264,40.4621697194328,-404225,4504249,,198
POINT (-3.6440649327607177 40.44873781792904),Word Duty Free Group,,,,,company,,,,,,,,-3.6440649327607177,40.44873781792904,-405657,4502753,word duty free group,287
POINT (-3.644590365375668 40.44858228917599),Dirección General de Tráfico,,,,,government,,,,,,,,-3.644590365375668,40.44858228917599,-405716,4502736,dirección general de tráfico,287
POINT (-3.6428927479673843 40.44839638516109),Banco Santander,,bank,,,,,,,,Banco Santander,,,-3.642892747967384,40.44839638516109,-405527,4502715,banco santander,287
POINT (-3.6457090675547117 40.448596373476974),Honeywell,,,,,company,,,,,,,,-3.645709067554712,40.448596373476974,-405840,4502738,honeywell,287
POINT (-3.64512878558007 40.44839401583917),Tecnocom,,,,,company,,,,,,,,-3.64512878558007,40.44839401583917,-405776,4502715,tecnocom,287
POINT (-3.646082501740184 40.44810968273266),Mercadona,supermarket,,,,,,Calle Telémaco,3,28027,Mercadona,,,-3.646082501740184,40.44810968273266,-405882,4502684,mercadona,287
POINT (-3.643411686701298 40.44879233155661),Banco Santander,,bank,,,,,,,,Banco Santander,,,-3.643411686701298,40.44879233155661,-405585,4502760,banco santander,287
POINT (-3.6885170857524128 40.46257455465528),Castellana 200,mall,,,,,,Paseo de la Castellana,200,,,,,-3.6885170857524128,40.46257455465528,-410606,4504294,castellana 200,635
POINT (-3.651304981877041 40.48648786620913),La Plaza de DIA,supermarket,,,,,,,,,La Plaza de DIA,,,-3.651304981877041,40.48648786620913,-406463,4506956,la plaza de dia,126
POINT (-3.683729154837663 40.42190173358973),Hotel Wellington,,,hotel,,,,,,,,,,-3.683729154837663,40.42190173358973,-410073,4499766,hotel wellington,864
POINT (-3.6318000066757 40.46369780535522),Centro Privado de Educación Especial Araya,,school,,,,,Calle de Ramón Power,9,28043,,,,-3.6318000066757,40.46369780535522,-404292,4504419,centro privado de educación especial araya,198
POINT (-3.6626822133805086 40.51513569485366),,,,,,telecommunication,,,,,,,,-3.6626822133805086,40.51513569485366,-407730,4510145,,58
POINT (-3.7612549375009325 40.39600834110165),"Centro Privado de Educación Infantil, Primaria y Secundaria Santa Gema Galgani",,school,,,,,Calle de Escalona,59,28024,,,,-3.761254937500933,40.39600834110165,-418703,4496884,"centro privado de educación infantil, primaria y secundaria santa gema galgani",247
POINT (-3.6633481285813447 40.51462284601173),,,,,,,park,,,,,,,-3.6633481285813447,40.51462284601173,-407804,4510088,,58
POINT (-3.6656517603299767 40.516038738983625),,,,,,,park,,,,,,,-3.6656517603299767,40.516038738983625,-408060,4510245,,58
POINT (-3.6661829759891384 40.51735954017163),,,,,,,park,,,,,,,-3.6661829759891376,40.51735954017163,-408119,4510392,,58
POINT (-3.666102012447793 40.5182451352776),,,,,,,park,,,,,,,-3.666102012447793,40.5182451352776,-408110,4510491,,58
POINT (-3.6654708936432945 40.51852092048607),,,,,,,park,,,,,,,-3.6654708936432954,40.51852092048607,-408040,4510522,,58
POINT (-3.664308918828787 40.51891437134593),,,,,,,park,,,,,,,-3.664308918828787,40.51891437134593,-407911,4510566,,58
POINT (-3.665576928155038 40.51936114773937),,,,,,,park,,,,,,,-3.665576928155038,40.51936114773937,-408052,4510615,,58
POINT (-3.664803099328152 40.51987388888932),,,,,,,park,,,,,,,-3.664803099328152,40.51987388888932,-407966,4510672,,58
POINT (-3.6651709449185974 40.520379178734565),,,,,,,park,,,,,,,-3.665170944918597,40.520379178734565,-408007,4510729,,58
POINT (-3.66420411954533 40.51974779088456),,,,,,,park,,,,,,,-3.66420411954533,40.51974779088456,-407899,4510658,,58
POINT (-3.664546305186185 40.5205349428447),,,,,,,park,,,,,,,-3.664546305186185,40.5205349428447,-407937,4510746,,58
POINT (-3.663545685675626 40.51905785237302),,,,,,,park,,,,,,,-3.663545685675626,40.51905785237302,-407826,4510582,,58
POINT (-3.6933236947622734 40.447676359006806),Red.es,,,,,quango,,,,,,,,-3.6933236947622734,40.447676359006806,-411141,4502635,red.es,676
POINT (-3.6933282725726766 40.44763102708299),Oficina Española de Patentes y Marcas,,,,,government,,Paseo de la Castellana,75,28046,,,,-3.6933282725726766,40.44763102708299,-411141,4502630,oficina española de patentes y marcas,676
POINT (-3.694217424644896 40.447046596207436),El Corte Inglés,department_store,,,,,,Calle de Raimundo Fernández Villaverde,65,28003,El Corte Inglés,,,-3.694217424644896,40.44704659620744,-411240,4502565,el corte inglés,676
POINT (-3.668746813491276 40.37803888699591),,,,,,,park,,,,,,,-3.668746813491276,40.37803888699591,-408405,4494883,,384
POINT (-3.713313065936194 40.42584671960306),KITSCHY,pastry,,,,,,Calle de Ventura Rodríguez,3,28008,,,,-3.713313065936194,40.42584671960306,-413366,4500205,kitschy,1121
POINT (-3.6445532846083126 40.44764461602093),Centro comercial Barrio del Salvador,mall,,,,,,,,,,,,-3.6445532846083126,40.44764461602093,-405712,4502632,centro comercial barrio del salvador,287
POINT (-3.645209805358831 40.448815563240274),General Electric,,,,,company,,,,,,,,-3.645209805358831,40.448815563240274,-405785,4502762,general electric,287
